sentiment,tweet
0.0,"In case of accident, stay safe with our free @Apple app #Winnipeg http://t.co/wYJVGqW6qT"
-1.0,I don't know what you're trying to do @apple but phone updates are turned off. Thanks for letting me 'aware' by error http://t.co/yMyoY61hz5
1.0,#AAPL providing another great entry point &lt; $115
-1.0,@AzakFeverAFC phone is awful. Why is there a green line? Need a new one. @Apple sort it out. Not on. AF
0.0,@AzakFeverAFC @Apple Do you need Intel. Dm. JW.
0.0,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
0.0,#AAPL:Apple Inc. and Facebook Clash; Neither Is Wrong...http://t.co/UuvN8TkrRs
-1.0,@AzakFeverAFC @Apple or you could learn to take pictures off the internet better
0.0,Steve Wozniak Says @Apple Starting In Garage Is A Complete Myth @stevewoz- http://t.co/JyAtqxYwha http://t.co/EaBOxjAoFd
-1.0,RT @jimmy5098: @AzakFeverAFC @Apple or you could learn to take pictures off the internet better
0.0,I'm learning all about Apple iPad mini Smart Cover - Green at @Influenster! @Apple http://t.co/RioO60xsQ1
0.0,"@brettgilmour @Apple You're not the only one apparently, based on that last interview we did with @carmilevy"
1.0,"the ##Best #iPhone Apps Of The Year, #According To @Apple [#Apple]. (#Monday, 8 #December) http://t.co/rFE2j3C60K"
0.0,"@Apple [#Apple] #(AAPL) Plans to #Launch #iPhone6 Mini Version in #2015. (#Monday, 8 #December) http://t.co/pq4NgQfDb3"
0.0,Bose Products Could Be Returning to Apple Store Shelves Next Week http://t.co/0CMkapShb4 #AAPL
-1.0,"Good grief, @Apple, could you all have a more sucky hold music queue playlist? No offense, but, ewwwwww! Johnny Cash into a rap song? Gross"
-1.0,"@Apple: You were doing great with Johnny cash, but Damn that was jarring!"
0.0,"@EM_Magazine @Apple How about showing us also in Sonar X3,Ableton Live,Propellerhead Reason,Reaper and MixCraft."
0.0,"Apple Stock in Upward Trend After 'Explosive' Holiday Quarter, Apple Watch Release in 2015 -  http://t.co/P5XPaYCE7t #AAPL"
-1.0,The only reason I have an iPhone is because of iMessage. @apple BRUH make a better battery
0.0,Check out @Apple MacBook Pro 15.4 Retina 2.6 Ghz i7 8gb 500gb ssd mid 2012 GT 650M 2magsafe #Apple http://t.co/6t7L3R7tIx via @eBay
0.0,"Citi, BMO boost Apple price targets http://t.co/U3muDVsKbV #News #AAPL #Applepricetargets #Applestock #Apple #iPhone #News"
-1.0,#aapl #Apple stock price plummeting... Time to sell for a bit?
1.0,We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
1.0,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
1.0,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
-1.0,@apple - bring back #classiciPod #cantbelieveitsgone
-1.0,Day 12 without access to my @iTunes passwd. Apple 'working on it'. No new apps or calendar. @apple ecosystem has achilles? Your move @google
-1.0,@SwiftKey @Apple Oh In wish you guys would port hebrew from the android version already! I have swapping abck and forth
0.0,Bose products reportedly set to return to #Apple Store shelves as early as next week - http://t.co/fqnkD6rsDT #AAPL #JimmyIovine
-1.0,"Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')"
0.0,"#Apple Inc. #AAPL Price Target, EPS Estimates Raised by BMO http://t.co/LzZw8c3xhv via @ValueWalk"
0.0,#Apple PT Raised to $135.00 #AAPL http://t.co/Ads3dEj0UR via @RatingsNetwork
1.0,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
-1.0,@SwiftKey @Apple too bad all third party keyboards on iOS are buggy as hell and therefore completely unusable. Undeserved.
-1.0,#Former @Apple exec sentenced to one year in prison for selling #company #secrets http://t.co/EByDSh8Ufv #uasm
0.0,I wonder if @Apple is aware that they use the international symbol for #KissMyAss in their retail stores? http://t.co/Z16LEgkKNO
0.0,"Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL"
0.0,Best Buy Cuts Apple Inc. iPad Prices to Boost Sales http://t.co/ca3m9oiAYb #AAPL #iPad
1.0,Great time had @Apple store on Friday. @RussellFerg &amp; his #krumpers &amp; a #talkBack http://t.co/N6RdHXm2oP @TWDanceCenter #UrbanNutcracker
0.0,"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL"
-1.0,"RT @ColdDimSum: Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')"
-1.0,#AAPL:Apple Just Patented An Idea That Steve Jobs Would Have Hated...http://t.co/7ZWB6A98Kj
0.0,Omg this girl is STILL using my email to try and login to her @Apple act! You have the wrong email! Stop trying to 'verify'!
0.0,"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL"
0.0,"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL"
1.0,Completely in love with my @apple #iphone6 right now. Playing with my #newphone &amp; digging into some @pappajohns. Day=Complete #pizza
-1.0,@Apple @iTunes #WhitePower #HateMusic #HateSpeech #IcantBreathe Not A Good Look http://t.co/ayV9kMemfj
-1.0,@FastCoExist If you use @Apple congrats you just gave the government permission to spy on you.  #Apple
-1.0,@matt_garber @levifig @dcurtis hah. I wasn't defending it. But this is @apple and they don't understand the internet.
1.0,cool 90 minutes later I now have Yosemite X on Macbook not bad for an almost 10 year old computer still run strong @Apple #winning
0.0,"Apple Inc. is Catching up on iPhone 6 Supply, But Still Lagging Demand http://t.co/kevjUx24MN #AAPL"
1.0,Always so impressed with the customer service at the @apple store square one. My laptop works again and didn't cost me a dime!
-1.0,.@Apple there is still not a suicide note template on your most recent pages update how much longer do I have to wait
0.0,Few spots left @WWCLondon's 10 Dec event @Apple w/ @coderinheels @Dr_Black @WATC_girl @isabelladegen... http://t.co/2XLmDI61HF
-1.0,thanks @apple for making life complicated
0.0,"#mkt Final #AAPL #PutCallRatios for Monday, December 8, 2014:  http://t.co/PMJ7YF8RtB"
0.0,"Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/Ocz4egZX8h via Hamzei  $$"
1.0,thanking @apple for the 'do not disturb' feature
-1.0,the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple
-1.0,RT @saigeist: the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple
0.0,"RT @OptionsFeed: Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/Ocz4egZX8h via Hamzei  $$"
0.0,Apple Inc. vs Google Inc: The Battle Of The Tech Giants http://t.co/eQx6S6fxtP #AAPL
1.0,RT @gxldblvnts: thanking @apple for the 'do not disturb' feature
0.0,Hope @Apple &amp; #iOS will allow compact views for 3rd party keyboards like #SwiftKey and #Swype do on #Android.
-1.0,"My MacBook Pro is now as annoying as my ASUS Windows 8 computer. Freezing, laggy, etc.  So much for @apple's excellence."
0.0,RT @recentrates: Best Buy Cuts Apple Inc. iPad Prices to Boost Sales http://t.co/ca3m9oiAYb #AAPL #iPad
0.0,@VRich_ I want a gold metallic MacBook to go with my iPhone 6 plus @apple
0.0,Natalie Portman Passes on Aaron Sorkin's Steve Jobs Movie http://t.co/mHR1YwcFKW #AAPL
0.0,5 Companies Growing Faster Than Apple Inc. http://t.co/SvbEfgMS7O #AAPL
0.0,"Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/m7kpdgqeyy"
0.0,From @verso: @Apple Retail Celebrates Computer Science Education Week http://t.co/TfAY5reAce #hourofcode
-1.0,Why can't we FaceTime more than one person at a time @apple ? I need answers dammit until then oovoo winning.
0.0,"@Armitagina well they don't want people recording the movie, I guess. We'll see. I know it's crazy! But just RA, LP and LE will be @Apple."
0.0,#Apple 'hoarding' #iPhone6 supply for its own stores http://t.co/2pXYcbV7gd #IBDBlogs via @IBDinvestors  #aapl
0.0,.@Apple needs to consider these emoji's! I REALLY NEED THEM IN MY LIFE!!! http://t.co/HYpcrcgJ44 via @buzzfeed
0.0,'Not a book on how @Apple or @Starbucks grow global brands. This is your book on how to grow your #stickybrand ' http://t.co/aJt29u9Bt1
0.0,"#Apple Inc. is Catching up on #iPhone6 Supply, But Still Lagging Demand | The Motley Fool #aapl http://t.co/qI7Wh3yh48"
0.0,#Apple Inc. and #Facebook Clash; Neither Is Wrong | The Motley Fool #fb #aapl http://t.co/AAy60rtQFC
-1.0,My old iPhone exploded for no good reason @apple what the heck??? http://t.co/z0SDrKsbwT
0.0,CNBCTV: Buy #Apple's pullback? http://t.co/nlu6irYKVL #aapl
-1.0,my computer sux @apple fix it
-1.0,"No videos tonight, turns out iPads still need electricity to function. Figure it out, @apple 

PS lol key studies at 144"
0.0,"Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
-1.0,"For the past week my phone stay freezing &amp; closing out apps on me, wtf @apple?!"
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
-1.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
1.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
1.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
1.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"@TeamCavuto @Apple Neil, the problem is NOT the POLICE but the GOVT as Neal Bootz points out so well: http://t.co/UNaoaL3cOP"
1.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
1.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
-1.0,"Apple sux '@TeamCavuto: Protesters stage protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.'"
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"@TeamCavuto @Apple Not just you, I agree, we need to refocus on peace, there is to much violence in the USA nowdays"
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
-1.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,@prettynumbers @TeamCavuto @Apple For so many reasons. https://t.co/aeHBi4IvoG
-1.0,@TeamCavuto @Apple all they are doing now is alienating people. Blocking Federal Interstates need to be stopped too. Endangering lives.
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
-1.0,"@prettynumbers @TeamCavuto @Apple Also, Steve Jobs? Overrated. https://t.co/0Zu1Cga8kP"
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
-1.0,@eternalmuke wtf Siri step your game up @apple
-1.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
1.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"@TeamCavuto @Apple Macy's and Apple, they just want to be on the news"
-1.0,@TeamCavuto @Apple At this point it's not anger. It's simply a manifestation of stupid.
0.0,@TeamCavuto @Apple Most of these stooges have no idea why they're even out there. This is Occupy v.2.
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
-1.0,@SealsKevin @TeamCavuto @Apple Hopefully endangering their own lives!
-1.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0.0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
